user_id,question_id,section,subtopic,difficulty_tag,reason,priority
U00082,Q00156,Data Interpretation,Data Sufficiency (DI),Easy,Weak area: Data Sufficiency (DI) (accuracy: 45%),7.470062888115531
U00082,Q00715,Data Interpretation,Data Sufficiency (DI),Easy,Weak area: Data Sufficiency (DI) (accuracy: 45%),7.470062888115531
U00082,Q00607,Data Interpretation,Data Sufficiency (DI),Easy,Weak area: Data Sufficiency (DI) (accuracy: 45%),7.470062888115531
U00082,Q00403,Data Interpretation,Data Sufficiency (DI),Easy,Weak area: Data Sufficiency (DI) (accuracy: 45%),7.470062888115531
U00083,Q00031,Data Interpretation,Venn-based DI,Easy,Weak area: Venn-based DI (accuracy: 19%),10.09186525988369
U00083,Q00053,Data Interpretation,Venn-based DI,Easy,Weak area: Venn-based DI (accuracy: 19%),10.09186525988369
U00083,Q00667,Data Interpretation,Venn-based DI,Easy,Weak area: Venn-based DI (accuracy: 19%),10.09186525988369
U00083,Q00374,Data Interpretation,Venn-based DI,Easy,Weak area: Venn-based DI (accuracy: 19%),10.09186525988369
U00083,Q00870,Quantitative Aptitude,Compound Interest,Easy,Weak area: Compound Interest (accuracy: 25%),9.534493456599494
U00083,Q01142,Quantitative Aptitude,Compound Interest,Easy,Weak area: Compound Interest (accuracy: 25%),9.534493456599494
U00083,Q00848,Quantitative Aptitude,Compound Interest,Easy,Weak area: Compound Interest (accuracy: 25%),9.534493456599494
U00083,Q01210,Quantitative Aptitude,Compound Interest,Easy,Weak area: Compound Interest (accuracy: 25%),9.534493456599494
U00083,Q00414,Data Interpretation,Pie Charts,Easy,Weak area: Pie Charts (accuracy: 26%),9.42911653458352
U00083,Q00437,Data Interpretation,Pie Charts,Easy,Weak area: Pie Charts (accuracy: 26%),9.42911653458352
U00083,Q00402,Data Interpretation,Pie Charts,Easy,Weak area: Pie Charts (accuracy: 26%),9.42911653458352
U00083,Q00605,Data Interpretation,Pie Charts,Easy,Weak area: Pie Charts (accuracy: 26%),9.42911653458352
U00083,Q00193,Quantitative Aptitude,Trigonometry,Easy,Weak area: Trigonometry (accuracy: 32%),8.754079645461205
U00083,Q00318,Quantitative Aptitude,Trigonometry,Easy,Weak area: Trigonometry (accuracy: 32%),8.754079645461205
U00083,Q00556,Quantitative Aptitude,Trigonometry,Easy,Weak area: Trigonometry (accuracy: 32%),8.754079645461205
U00083,Q00674,Quantitative Aptitude,Trigonometry,Easy,Weak area: Trigonometry (accuracy: 32%),8.754079645461205
U00083,Q00005,Verbal Ability,Para Jumbles,Easy,Weak area: Para Jumbles (accuracy: 33%),8.743135398351669
U00083,Q00060,Verbal Ability,Para Jumbles,Easy,Weak area: Para Jumbles (accuracy: 33%),8.743135398351669
U00083,Q00364,Verbal Ability,Para Jumbles,Easy,Weak area: Para Jumbles (accuracy: 33%),8.743135398351669
U00083,Q00133,Verbal Ability,Para Jumbles,Easy,Weak area: Para Jumbles (accuracy: 33%),8.743135398351669
U00084,Q00086,Logical Reasoning,Blood Relations,Easy,Weak area: Blood Relations (accuracy: 0%),12.0
U00084,Q00100,Logical Reasoning,Blood Relations,Easy,Weak area: Blood Relations (accuracy: 0%),12.0
U00084,Q01248,Logical Reasoning,Blood Relations,Easy,Weak area: Blood Relations (accuracy: 0%),12.0
U00084,Q01290,Logical Reasoning,Blood Relations,Easy,Weak area: Blood Relations (accuracy: 0%),12.0
U00084,Q00733,Verbal Ability,Error Spotting,Easy,Spaced repetition: got wrong 160 days ago,8.0
U00084,Q01071,Data Interpretation,Tables,Easy,Spaced repetition: got wrong 136 days ago,8.0
U00084,Q00773,Verbal Ability,Para Summary,Hard,Spaced repetition: got wrong 232 days ago,8.0
U00084,Q06872,Quantitative Aptitude,Trigonometry,Medium,Spaced repetition: got wrong 232 days ago,8.0
U00084,Q02164,Verbal Ability,Verbal Analogies,Easy,Spaced repetition: got wrong 193 days ago,8.0
U00084,Q05380,Data Interpretation,Tables,Hard,Spaced repetition: got wrong 104 days ago,8.0
U00084,Q08476,Verbal Ability,Sentence Correction,Hard,Spaced repetition: got wrong 132 days ago,8.0
U00084,Q07332,Data Interpretation,Caselets,Medium,Spaced repetition: got wrong 184 days ago,8.0
U00084,Q05125,Logical Reasoning,Blood Relations,Hard,Spaced repetition: got wrong 234 days ago,8.0
U00084,Q06832,Logical Reasoning,Blood Relations,Medium,Spaced repetition: got wrong 134 days ago,8.0
U00084,Q08818,Logical Reasoning,Syllogisms,Medium,Spaced repetition: got wrong 95 days ago,8.0
U00084,Q09953,Logical Reasoning,Series Completion,Medium,Spaced repetition: got wrong 182 days ago,8.0
U00084,Q02769,Logical Reasoning,Blood Relations,Medium,Spaced repetition: got wrong 57 days ago,6.883496527777778
U00084,Q02681,Quantitative Aptitude,Number System,Medium,Spaced repetition: got wrong 47 days ago,6.579827546296296
U00084,Q03682,Data Interpretation,Line Graphs,Medium,Spaced repetition: got wrong 12 days ago,5.4105536265432095
U00085,Q00193,Quantitative Aptitude,Trigonometry,Easy,Weak area: Trigonometry (accuracy: 2%),11.787824429389264
U00085,Q00318,Quantitative Aptitude,Trigonometry,Easy,Weak area: Trigonometry (accuracy: 2%),11.787824429389264
U00085,Q00556,Quantitative Aptitude,Trigonometry,Easy,Weak area: Trigonometry (accuracy: 2%),11.787824429389264
U00085,Q00674,Quantitative Aptitude,Trigonometry,Easy,Weak area: Trigonometry (accuracy: 2%),11.787824429389264
U00085,Q01958,Verbal Ability,Sentence Correction,Medium,Spaced repetition: got wrong 250 days ago,8.0
U00085,Q04336,Verbal Ability,Critical Reasoning,Easy,Spaced repetition: got wrong 361 days ago,8.0
U00085,Q06036,Quantitative Aptitude,Simple Interest,Medium,Spaced repetition: got wrong 276 days ago,8.0
U00085,Q06620,Quantitative Aptitude,Trigonometry,Medium,Spaced repetition: got wrong 244 days ago,8.0
U00085,Q07380,Quantitative Aptitude,Probability,Medium,Spaced repetition: got wrong 329 days ago,8.0
U00085,Q08733,Quantitative Aptitude,Trigonometry,Medium,Spaced repetition: got wrong 194 days ago,8.0
U00085,Q10331,Quantitative Aptitude,Ratio & Proportion,Hard,Spaced repetition: got wrong 336 days ago,8.0
U00086,Q00303,Logical Reasoning,Data Sufficiency,Easy,Weak area: Data Sufficiency (accuracy: 0%),12.0
U00086,Q01066,Logical Reasoning,Data Sufficiency,Easy,Weak area: Data Sufficiency (accuracy: 0%),12.0
U00086,Q01403,Logical Reasoning,Data Sufficiency,Easy,Weak area: Data Sufficiency (accuracy: 0%),12.0
U00086,Q01446,Logical Reasoning,Data Sufficiency,Easy,Weak area: Data Sufficiency (accuracy: 0%),12.0
U00086,Q00095,Logical Reasoning,Clocks & Calendars,Easy,Weak area: Clocks & Calendars (accuracy: 0%),11.957958205221608
U00086,Q00158,Logical Reasoning,Clocks & Calendars,Easy,Weak area: Clocks & Calendars (accuracy: 0%),11.957958205221608
U00086,Q00390,Logical Reasoning,Clocks & Calendars,Easy,Weak area: Clocks & Calendars (accuracy: 0%),11.957958205221608
U00086,Q01054,Logical Reasoning,Clocks & Calendars,Easy,Weak area: Clocks & Calendars (accuracy: 0%),11.957958205221608
U00086,Q00260,Logical Reasoning,Analogy,Easy,Weak area: Analogy (accuracy: 1%),11.932986551899518
U00086,Q00175,Logical Reasoning,Analogy,Easy,Weak area: Analogy (accuracy: 1%),11.932986551899518
U00086,Q00462,Logical Reasoning,Analogy,Easy,Weak area: Analogy (accuracy: 1%),11.932986551899518
U00086,Q00839,Logical Reasoning,Analogy,Easy,Weak area: Analogy (accuracy: 1%),11.932986551899518
U00086,Q00023,Logical Reasoning,Statement & Assumption,Easy,Weak area: Statement & Assumption (accuracy: 1%),11.929923236764587
U00086,Q00373,Logical Reasoning,Statement & Assumption,Easy,Weak area: Statement & Assumption (accuracy: 1%),11.929923236764587
U00086,Q01174,Logical Reasoning,Statement & Assumption,Easy,Weak area: Statement & Assumption (accuracy: 1%),11.929923236764587
U00086,Q03372,Logical Reasoning,Statement & Assumption,Easy,Weak area: Statement & Assumption (accuracy: 1%),11.929923236764587
U00086,Q00414,Data Interpretation,Pie Charts,Easy,Weak area: Pie Charts (accuracy: 3%),11.737335658393754
U00086,Q00437,Data Interpretation,Pie Charts,Easy,Weak area: Pie Charts (accuracy: 3%),11.737335658393754
U00086,Q00402,Data Interpretation,Pie Charts,Easy,Weak area: Pie Charts (accuracy: 3%),11.737335658393754
U00086,Q00605,Data Interpretation,Pie Charts,Easy,Weak area: Pie Charts (accuracy: 3%),11.737335658393754
U00087,Q00538,Verbal Ability,Verbal Analogies,Medium,Spaced repetition: got wrong 323 days ago,8.0
U00087,Q04405,Logical Reasoning,Data Sufficiency,Medium,Spaced repetition: got wrong 100 days ago,8.0
U00087,Q04873,Quantitative Aptitude,Time & Work,Hard,Spaced repetition: got wrong 278 days ago,8.0
U00087,Q06615,Verbal Ability,Para Jumbles,Hard,Spaced repetition: got wrong 323 days ago,8.0
U00087,Q07358,Logical Reasoning,Venn Diagrams,Medium,Spaced repetition: got wrong 338 days ago,8.0
U00087,Q09407,Quantitative Aptitude,Time & Work,Easy,Spaced repetition: got wrong 129 days ago,8.0
U00088,Q00403,Data Interpretation,Data Sufficiency (DI),Easy,Weak area: Data Sufficiency (DI) (accuracy: 2%),11.834009683211777
U00088,Q00156,Data Interpretation,Data Sufficiency (DI),Easy,Weak area: Data Sufficiency (DI) (accuracy: 2%),11.834009683211777
U00088,Q00715,Data Interpretation,Data Sufficiency (DI),Easy,Weak area: Data Sufficiency (DI) (accuracy: 2%),11.834009683211777
U00088,Q00607,Data Interpretation,Data Sufficiency (DI),Easy,Weak area: Data Sufficiency (DI) (accuracy: 2%),11.834009683211777
U00088,Q03537,Logical Reasoning,Seating Arrangement,Hard,Spaced repetition: got wrong 201 days ago,8.0
U00088,Q07027,Logical Reasoning,Statement & Assumption,Hard,Spaced repetition: got wrong 204 days ago,8.0
U00088,Q00528,Quantitative Aptitude,Set Theory,Easy,Spaced repetition: got wrong 105 days ago,8.0
U00088,Q03701,Quantitative Aptitude,Number System,Easy,Spaced repetition: got wrong 109 days ago,8.0
U00088,Q00741,Data Interpretation,Caselets,Medium,Spaced repetition: got wrong 148 days ago,8.0
U00088,Q02254,Verbal Ability,Synonyms & Antonyms,Medium,Spaced repetition: got wrong 93 days ago,8.0
U00088,Q02260,Verbal Ability,Para Jumbles,Medium,Spaced repetition: got wrong 151 days ago,8.0
U00088,Q02561,Data Interpretation,Tables,Medium,Spaced repetition: got wrong 130 days ago,8.0
U00088,Q05194,Verbal Ability,Idioms & Phrases,Medium,Spaced repetition: got wrong 114 days ago,8.0
U00088,Q07188,Verbal Ability,Idioms & Phrases,Medium,Spaced repetition: got wrong 123 days ago,8.0
U00088,Q06388,Data Interpretation,Line Graphs,Easy,Spaced repetition: got wrong 108 days ago,8.0
U00088,Q07775,Verbal Ability,Error Spotting,Medium,Spaced repetition: got wrong 130 days ago,8.0
U00088,Q00045,Data Interpretation,Tables,Easy,Weak area: Tables (accuracy: 42%),7.79026104098102
U00088,Q00421,Data Interpretation,Tables,Easy,Weak area: Tables (accuracy: 42%),7.79026104098102
U00088,Q00410,Data Interpretation,Tables,Easy,Weak area: Tables (accuracy: 42%),7.79026104098102
U00088,Q00371,Data Interpretation,Tables,Easy,Weak area: Tables (accuracy: 42%),7.79026104098102
U00089,Q00186,Quantitative Aptitude,Partnership,Easy,Weak area: Partnership (accuracy: 0%),12.0
U00089,Q00056,Logical Reasoning,Syllogisms,Easy,Weak area: Syllogisms (accuracy: 0%),12.0
U00089,Q00201,Quantitative Aptitude,Partnership,Easy,Weak area: Partnership (accuracy: 0%),12.0
U00089,Q00281,Logical Reasoning,Syllogisms,Easy,Weak area: Syllogisms (accuracy: 0%),12.0
U00089,Q00426,Quantitative Aptitude,Partnership,Easy,Weak area: Partnership (accuracy: 0%),12.0
U00089,Q00849,Logical Reasoning,Syllogisms,Easy,Weak area: Syllogisms (accuracy: 0%),12.0
U00089,Q00284,Quantitative Aptitude,Partnership,Easy,Weak area: Partnership (accuracy: 0%),12.0
U00089,Q00726,Logical Reasoning,Syllogisms,Easy,Weak area: Syllogisms (accuracy: 0%),12.0
U00089,Q00444,Data Interpretation,Line Graphs,Easy,Weak area: Line Graphs (accuracy: 1%),11.921196835023444
U00089,Q00895,Data Interpretation,Line Graphs,Easy,Weak area: Line Graphs (accuracy: 1%),11.921196835023444
U00089,Q01205,Data Interpretation,Line Graphs,Easy,Weak area: Line Graphs (accuracy: 1%),11.921196835023444
U00089,Q01460,Data Interpretation,Line Graphs,Easy,Weak area: Line Graphs (accuracy: 1%),11.921196835023444
U00089,Q01159,Logical Reasoning,Cubes & Dice,Easy,Weak area: Cubes & Dice (accuracy: 1%),11.881385095722123
U00089,Q01098,Logical Reasoning,Cubes & Dice,Easy,Weak area: Cubes & Dice (accuracy: 1%),11.881385095722123
U00089,Q01870,Logical Reasoning,Cubes & Dice,Easy,Weak area: Cubes & Dice (accuracy: 1%),11.881385095722123
U00089,Q01951,Logical Reasoning,Cubes & Dice,Easy,Weak area: Cubes & Dice (accuracy: 1%),11.881385095722123
U00089,Q00171,Data Interpretation,Bar Graphs,Easy,Weak area: Bar Graphs (accuracy: 1%),11.866508868993506
U00089,Q00218,Data Interpretation,Bar Graphs,Easy,Weak area: Bar Graphs (accuracy: 1%),11.866508868993506
U00089,Q00438,Data Interpretation,Bar Graphs,Easy,Weak area: Bar Graphs (accuracy: 1%),11.866508868993506
U00089,Q00377,Data Interpretation,Bar Graphs,Easy,Weak area: Bar Graphs (accuracy: 1%),11.866508868993506
U00090,Q00131,Verbal Ability,Odd One Out,Easy,Weak area: Odd One Out (accuracy: 3%),11.741242301391571
U00090,Q00582,Verbal Ability,Odd One Out,Easy,Weak area: Odd One Out (accuracy: 3%),11.741242301391571
U00090,Q00656,Verbal Ability,Odd One Out,Easy,Weak area: Odd One Out (accuracy: 3%),11.741242301391571
U00090,Q00721,Verbal Ability,Odd One Out,Easy,Weak area: Odd One Out (accuracy: 3%),11.741242301391571
U00090,Q00345,Verbal Ability,Error Spotting,Easy,Weak area: Error Spotting (accuracy: 4%),11.630064109217063
U00090,Q00603,Verbal Ability,Error Spotting,Easy,Weak area: Error Spotting (accuracy: 4%),11.630064109217063
U00090,Q00581,Verbal Ability,Error Spotting,Easy,Weak area: Error Spotting (accuracy: 4%),11.630064109217063
U00090,Q00572,Verbal Ability,Error Spotting,Easy,Weak area: Error Spotting (accuracy: 4%),11.630064109217063
U00090,Q00011,Verbal Ability,Para Summary,Easy,Weak area: Para Summary (accuracy: 18%),10.20608761048453
U00090,Q00022,Verbal Ability,Para Summary,Easy,Weak area: Para Summary (accuracy: 18%),10.20608761048453
U00090,Q00107,Verbal Ability,Para Summary,Easy,Weak area: Para Summary (accuracy: 18%),10.20608761048453
U00090,Q00161,Verbal Ability,Para Summary,Easy,Weak area: Para Summary (accuracy: 18%),10.20608761048453
U00090,Q00275,Verbal Ability,Verbal Analogies,Easy,Weak area: Verbal Analogies (accuracy: 27%),9.269882063587822
U00090,Q00369,Verbal Ability,Verbal Analogies,Easy,Weak area: Verbal Analogies (accuracy: 27%),9.269882063587822
U00090,Q00370,Verbal Ability,Verbal Analogies,Easy,Weak area: Verbal Analogies (accuracy: 27%),9.269882063587822
U00090,Q00694,Verbal Ability,Verbal Analogies,Easy,Weak area: Verbal Analogies (accuracy: 27%),9.269882063587822
U00090,Q00098,Verbal Ability,Reading Comprehension,Easy,Weak area: Reading Comprehension (accuracy: 28%),9.247079370200996
U00090,Q00113,Verbal Ability,Reading Comprehension,Easy,Weak area: Reading Comprehension (accuracy: 28%),9.247079370200996
U00090,Q00637,Verbal Ability,Reading Comprehension,Easy,Weak area: Reading Comprehension (accuracy: 28%),9.247079370200996
U00090,Q00948,Verbal Ability,Reading Comprehension,Easy,Weak area: Reading Comprehension (accuracy: 28%),9.247079370200996
U00091,Q04844,Quantitative Aptitude,Progressions (AP/GP),Medium,Spaced repetition: got wrong 84 days ago,7.80685223765432
U00091,Q09128,Data Interpretation,Tables,Medium,Spaced repetition: got wrong 72 days ago,7.3889810956790125
U00091,Q08626,Data Interpretation,Pie Charts,Hard,Spaced repetition: got wrong 58 days ago,6.946866898148148
U00091,Q08500,Logical Reasoning,Puzzles,Hard,Spaced repetition: got wrong 22 days ago,5.725800925925926
U00092,Q00152,Verbal Ability,Synonyms & Antonyms,Easy,Weak area: Synonyms & Antonyms (accuracy: 23%),9.696413682106936
U00092,Q00991,Verbal Ability,Synonyms & Antonyms,Easy,Weak area: Synonyms & Antonyms (accuracy: 23%),9.696413682106936
U00092,Q01228,Verbal Ability,Synonyms & Antonyms,Easy,Weak area: Synonyms & Antonyms (accuracy: 23%),9.696413682106936
U00092,Q01561,Verbal Ability,Synonyms & Antonyms,Easy,Weak area: Synonyms & Antonyms (accuracy: 23%),9.696413682106936
U00093,Q00039,Quantitative Aptitude,Number System,Easy,Weak area: Number System (accuracy: 0%),12.0
U00093,Q00116,Quantitative Aptitude,Number System,Easy,Weak area: Number System (accuracy: 0%),12.0
U00093,Q00392,Quantitative Aptitude,Number System,Easy,Weak area: Number System (accuracy: 0%),12.0
U00093,Q00793,Quantitative Aptitude,Number System,Easy,Weak area: Number System (accuracy: 0%),12.0
U00093,Q00139,Quantitative Aptitude,Quadratic Equations,Easy,Weak area: Quadratic Equations (accuracy: 1%),11.91230637891171
U00093,Q00180,Quantitative Aptitude,Quadratic Equations,Easy,Weak area: Quadratic Equations (accuracy: 1%),11.91230637891171
U00093,Q01155,Quantitative Aptitude,Quadratic Equations,Easy,Weak area: Quadratic Equations (accuracy: 1%),11.91230637891171
U00093,Q01340,Quantitative Aptitude,Quadratic Equations,Easy,Weak area: Quadratic Equations (accuracy: 1%),11.91230637891171
U00093,Q00152,Verbal Ability,Synonyms & Antonyms,Easy,Weak area: Synonyms & Antonyms (accuracy: 5%),11.469261921927124
U00093,Q00991,Verbal Ability,Synonyms & Antonyms,Easy,Weak area: Synonyms & Antonyms (accuracy: 5%),11.469261921927124
U00093,Q01228,Verbal Ability,Synonyms & Antonyms,Easy,Weak area: Synonyms & Antonyms (accuracy: 5%),11.469261921927124
U00093,Q01561,Verbal Ability,Synonyms & Antonyms,Easy,Weak area: Synonyms & Antonyms (accuracy: 5%),11.469261921927124
U00093,Q00450,Logical Reasoning,Ranking & Order,Easy,Weak area: Ranking & Order (accuracy: 8%),11.154067795995566
U00093,Q00477,Logical Reasoning,Ranking & Order,Easy,Weak area: Ranking & Order (accuracy: 8%),11.154067795995566
U00093,Q00744,Logical Reasoning,Ranking & Order,Easy,Weak area: Ranking & Order (accuracy: 8%),11.154067795995566
U00093,Q00730,Logical Reasoning,Ranking & Order,Easy,Weak area: Ranking & Order (accuracy: 8%),11.154067795995566
U00093,Q00870,Quantitative Aptitude,Compound Interest,Easy,Weak area: Compound Interest (accuracy: 19%),10.096297198718098
U00093,Q01142,Quantitative Aptitude,Compound Interest,Easy,Weak area: Compound Interest (accuracy: 19%),10.096297198718098
U00093,Q00848,Quantitative Aptitude,Compound Interest,Easy,Weak area: Compound Interest (accuracy: 19%),10.096297198718098
U00093,Q01210,Quantitative Aptitude,Compound Interest,Easy,Weak area: Compound Interest (accuracy: 19%),10.096297198718098
U00094,Q00760,Logical Reasoning,Cubes & Dice,Medium,Spaced repetition: got wrong 282 days ago,8.0
U00094,Q01140,Quantitative Aptitude,Algebra,Hard,Spaced repetition: got wrong 104 days ago,8.0
U00094,Q02105,Data Interpretation,Tables,Medium,Spaced repetition: got wrong 320 days ago,8.0
U00094,Q05326,Logical Reasoning,Syllogisms,Hard,Spaced repetition: got wrong 280 days ago,8.0
U00094,Q03013,Quantitative Aptitude,Mixtures & Alligations,Hard,Spaced repetition: got wrong 199 days ago,8.0
U00094,Q03074,Quantitative Aptitude,Partnership,Medium,Spaced repetition: got wrong 116 days ago,8.0
U00094,Q04029,Quantitative Aptitude,Mensuration,Medium,Spaced repetition: got wrong 327 days ago,8.0
