question_id,section,subtopic,difficulty_tag,exam_tags,exam_tags_list,num_exam_tags
Q02779,Logical Reasoning,Coding-Decoding,Hard,"General,CAT","['General', 'CAT']",2
Q02780,Quantitative Aptitude,Ratio & Proportion,Easy,"CAT,TCS NQT","['CAT', 'TCS NQT']",2
Q02781,Data Interpretation,Caselets,Hard,"TCS NQT,Banking,Placements","['TCS NQT', 'Banking', 'Placements']",3
Q02782,Logical Reasoning,Analogy,Medium,"SSC,TCS NQT,General","['SSC', 'TCS NQT', 'General']",3
Q02783,Quantitative Aptitude,Logarithms,Medium,"TCS NQT,Placements,CAT","['TCS NQT', 'Placements', 'CAT']",3
Q02784,Logical Reasoning,Syllogisms,Medium,CAT,['CAT'],1
Q02785,Logical Reasoning,Series Completion,Medium,SSC,['SSC'],1
Q02786,Verbal Ability,Sentence Correction,Easy,TCS NQT,['TCS NQT'],1
Q02787,Quantitative Aptitude,Probability,Medium,TCS NQT,['TCS NQT'],1
Q02788,Quantitative Aptitude,Linear Equations,Easy,"Placements,TCS NQT","['Placements', 'TCS NQT']",2
Q02789,Logical Reasoning,Input-Output,Hard,TCS NQT,['TCS NQT'],1
Q02790,Logical Reasoning,Statement & Conclusion,Easy,"Banking,Placements","['Banking', 'Placements']",2
Q02791,Logical Reasoning,Ranking & Order,Medium,"CAT,SSC","['CAT', 'SSC']",2
Q02792,Quantitative Aptitude,Surds & Indices,Easy,"General,Placements","['General', 'Placements']",2
Q02793,Data Interpretation,Venn-based DI,Medium,CAT,['CAT'],1
Q02794,Quantitative Aptitude,Set Theory,Medium,"SSC,Placements,General","['SSC', 'Placements', 'General']",3
Q02795,Quantitative Aptitude,Progressions (AP/GP),Easy,"General,TCS NQT,Placements","['General', 'TCS NQT', 'Placements']",3
Q02796,Quantitative Aptitude,Geometry,Medium,SSC,['SSC'],1
Q02797,Data Interpretation,Data Sufficiency (DI),Medium,"CAT,TCS NQT","['CAT', 'TCS NQT']",2
Q02798,Quantitative Aptitude,Ratio & Proportion,Medium,SSC,['SSC'],1
Q02799,Verbal Ability,Para Jumbles,Hard,"CAT,TCS NQT,Banking","['CAT', 'TCS NQT', 'Banking']",3
Q02800,Verbal Ability,Para Jumbles,Hard,"General,CAT","['General', 'CAT']",2
Q02801,Logical Reasoning,Data Sufficiency,Hard,"SSC,Placements","['SSC', 'Placements']",2
Q02802,Verbal Ability,Sentence Correction,Hard,"CAT,General","['CAT', 'General']",2
Q02803,Quantitative Aptitude,Quadratic Equations,Medium,Banking,['Banking'],1
Q02804,Verbal Ability,Para Jumbles,Medium,Placements,['Placements'],1
Q02805,Verbal Ability,Idioms & Phrases,Easy,"SSC,TCS NQT,Banking","['SSC', 'TCS NQT', 'Banking']",3
Q02806,Logical Reasoning,Puzzles,Easy,"SSC,TCS NQT,General","['SSC', 'TCS NQT', 'General']",3
Q02807,Data Interpretation,Venn-based DI,Medium,"TCS NQT,CAT","['TCS NQT', 'CAT']",2
Q02808,Logical Reasoning,Syllogisms,Medium,SSC,['SSC'],1
Q02809,Logical Reasoning,Ranking & Order,Medium,SSC,['SSC'],1
Q02810,Quantitative Aptitude,Pipes & Cisterns,Medium,"TCS NQT,General,Banking","['TCS NQT', 'General', 'Banking']",3
Q02811,Quantitative Aptitude,Trigonometry,Easy,"Placements,SSC,CAT","['Placements', 'SSC', 'CAT']",3
Q02812,Verbal Ability,Cloze Test,Medium,"General,Placements,TCS NQT","['General', 'Placements', 'TCS NQT']",3
Q02813,Data Interpretation,Line Graphs,Medium,"TCS NQT,SSC","['TCS NQT', 'SSC']",2
Q02814,Data Interpretation,Bar Graphs,Hard,"General,SSC,Placements","['General', 'SSC', 'Placements']",3
Q02815,Data Interpretation,Data Sufficiency (DI),Easy,"Banking,Placements,General","['Banking', 'Placements', 'General']",3
Q02816,Quantitative Aptitude,Linear Equations,Hard,"TCS NQT,SSC","['TCS NQT', 'SSC']",2
Q02817,Quantitative Aptitude,Averages,Easy,"TCS NQT,Placements","['TCS NQT', 'Placements']",2
Q02818,Quantitative Aptitude,Mixtures & Alligations,Medium,"CAT,SSC,Banking","['CAT', 'SSC', 'Banking']",3
Q02819,Logical Reasoning,Venn Diagrams,Easy,General,['General'],1
Q02820,Quantitative Aptitude,Profit & Loss,Medium,General,['General'],1
Q02821,Verbal Ability,Sentence Correction,Medium,Placements,['Placements'],1
Q02822,Data Interpretation,Bar Graphs,Medium,General,['General'],1
Q02823,Logical Reasoning,Clocks & Calendars,Medium,"Banking,CAT,General","['Banking', 'CAT', 'General']",3
Q02824,Verbal Ability,Cloze Test,Medium,"General,Placements,Banking","['General', 'Placements', 'Banking']",3
Q02825,Data Interpretation,Radar/Spider Charts,Hard,"General,TCS NQT,CAT","['General', 'TCS NQT', 'CAT']",3
Q02826,Quantitative Aptitude,Quadratic Equations,Easy,TCS NQT,['TCS NQT'],1
Q02827,Logical Reasoning,Series Completion,Hard,"CAT,Banking,SSC","['CAT', 'Banking', 'SSC']",3
Q02828,Logical Reasoning,Statement & Assumption,Easy,"General,TCS NQT,CAT","['General', 'TCS NQT', 'CAT']",3
Q02829,Data Interpretation,Radar/Spider Charts,Hard,General,['General'],1
Q02830,Logical Reasoning,Statement & Assumption,Medium,CAT,['CAT'],1
Q02831,Logical Reasoning,Data Sufficiency,Easy,TCS NQT,['TCS NQT'],1
Q02832,Verbal Ability,Fill in the Blanks,Medium,Banking,['Banking'],1
Q02833,Quantitative Aptitude,Trigonometry,Easy,"Placements,SSC","['Placements', 'SSC']",2
Q02834,Quantitative Aptitude,Simple Interest,Medium,"General,Placements","['General', 'Placements']",2
Q02835,Verbal Ability,Idioms & Phrases,Medium,SSC,['SSC'],1
Q02836,Logical Reasoning,Clocks & Calendars,Medium,"SSC,General","['SSC', 'General']",2
Q02837,Quantitative Aptitude,"Time, Speed & Distance",Easy,General,['General'],1
Q02838,Quantitative Aptitude,Set Theory,Easy,"Banking,Placements,SSC","['Banking', 'Placements', 'SSC']",3
Q02839,Verbal Ability,Cloze Test,Easy,"CAT,Banking,TCS NQT","['CAT', 'Banking', 'TCS NQT']",3
Q02840,Verbal Ability,Reading Comprehension,Easy,"CAT,TCS NQT","['CAT', 'TCS NQT']",2
Q02841,Logical Reasoning,Cubes & Dice,Medium,"SSC,General","['SSC', 'General']",2
Q02842,Verbal Ability,Para Jumbles,Easy,SSC,['SSC'],1
Q02843,Quantitative Aptitude,Pipes & Cisterns,Easy,Banking,['Banking'],1
Q02844,Quantitative Aptitude,Linear Equations,Medium,CAT,['CAT'],1
Q02845,Verbal Ability,Para Summary,Medium,"Placements,CAT","['Placements', 'CAT']",2
Q02846,Quantitative Aptitude,Permutation & Combination,Medium,"Placements,Banking,CAT","['Placements', 'Banking', 'CAT']",3
Q02847,Quantitative Aptitude,Trigonometry,Easy,Placements,['Placements'],1
Q02848,Verbal Ability,Cloze Test,Easy,"Placements,Banking","['Placements', 'Banking']",2
Q02849,Verbal Ability,Para Summary,Medium,"SSC,General","['SSC', 'General']",2
Q02850,Logical Reasoning,Input-Output,Easy,TCS NQT,['TCS NQT'],1
Q02851,Logical Reasoning,Statement & Conclusion,Medium,Banking,['Banking'],1
Q02852,Data Interpretation,Radar/Spider Charts,Hard,Placements,['Placements'],1
Q02853,Data Interpretation,Mixed DI Sets,Hard,"Banking,CAT,SSC","['Banking', 'CAT', 'SSC']",3
Q02854,Verbal Ability,Error Spotting,Medium,CAT,['CAT'],1
Q02855,Verbal Ability,Sentence Correction,Easy,"CAT,Placements","['CAT', 'Placements']",2
Q02856,Quantitative Aptitude,Quadratic Equations,Medium,"General,SSC","['General', 'SSC']",2
Q02857,Quantitative Aptitude,Percentages,Easy,General,['General'],1
Q02858,Logical Reasoning,Series Completion,Easy,"General,SSC","['General', 'SSC']",2
Q02859,Verbal Ability,Para Jumbles,Medium,"Banking,TCS NQT","['Banking', 'TCS NQT']",2
Q02860,Quantitative Aptitude,Trigonometry,Hard,"General,Placements,SSC","['General', 'Placements', 'SSC']",3
Q02861,Verbal Ability,Para Summary,Medium,"General,Banking,Placements","['General', 'Banking', 'Placements']",3
Q02862,Quantitative Aptitude,Simple Interest,Hard,CAT,['CAT'],1
Q02863,Verbal Ability,Synonyms & Antonyms,Medium,SSC,['SSC'],1
Q02864,Logical Reasoning,Blood Relations,Easy,"Placements,CAT,SSC","['Placements', 'CAT', 'SSC']",3
Q02865,Verbal Ability,Para Summary,Hard,"General,CAT,Banking","['General', 'CAT', 'Banking']",3
Q02866,Verbal Ability,Odd One Out,Medium,"SSC,Banking","['SSC', 'Banking']",2
Q02867,Verbal Ability,Para Jumbles,Medium,"Placements,TCS NQT","['Placements', 'TCS NQT']",2
Q02868,Verbal Ability,Synonyms & Antonyms,Hard,"TCS NQT,Placements,General","['TCS NQT', 'Placements', 'General']",3
Q02869,Quantitative Aptitude,Averages,Easy,SSC,['SSC'],1
Q02870,Quantitative Aptitude,Partnership,Medium,General,['General'],1
Q02871,Verbal Ability,Para Summary,Easy,Banking,['Banking'],1
Q02872,Logical Reasoning,Puzzles,Hard,"General,TCS NQT,Placements","['General', 'TCS NQT', 'Placements']",3
Q02873,Logical Reasoning,Series Completion,Easy,"General,Placements,TCS NQT","['General', 'Placements', 'TCS NQT']",3
Q02874,Logical Reasoning,Puzzles,Hard,Banking,['Banking'],1
Q02875,Verbal Ability,Reading Comprehension,Medium,"Placements,General","['Placements', 'General']",2
Q02876,Quantitative Aptitude,Geometry,Hard,TCS NQT,['TCS NQT'],1
Q02877,Quantitative Aptitude,"Time, Speed & Distance",Easy,CAT,['CAT'],1
Q02878,Data Interpretation,Data Sufficiency (DI),Easy,"TCS NQT,SSC","['TCS NQT', 'SSC']",2
Q02879,Quantitative Aptitude,Partnership,Easy,"Placements,General,SSC","['Placements', 'General', 'SSC']",3
Q02880,Logical Reasoning,Input-Output,Hard,"CAT,TCS NQT","['CAT', 'TCS NQT']",2
Q02881,Data Interpretation,Data Sufficiency (DI),Easy,"CAT,SSC,General","['CAT', 'SSC', 'General']",3
Q02882,Data Interpretation,Caselets,Hard,"SSC,General","['SSC', 'General']",2
Q02883,Quantitative Aptitude,Partnership,Medium,"Placements,SSC","['Placements', 'SSC']",2
Q02884,Logical Reasoning,Syllogisms,Easy,CAT,['CAT'],1
Q02885,Verbal Ability,Reading Comprehension,Easy,General,['General'],1
Q02886,Quantitative Aptitude,Pipes & Cisterns,Medium,"Placements,SSC","['Placements', 'SSC']",2
Q02887,Quantitative Aptitude,Trigonometry,Medium,"TCS NQT,CAT","['TCS NQT', 'CAT']",2
Q02888,Quantitative Aptitude,Geometry,Medium,SSC,['SSC'],1
Q02889,Verbal Ability,Odd One Out,Easy,"SSC,General","['SSC', 'General']",2
Q02890,Logical Reasoning,Puzzles,Easy,General,['General'],1
Q02891,Logical Reasoning,Blood Relations,Medium,"TCS NQT,Placements,SSC","['TCS NQT', 'Placements', 'SSC']",3
Q02892,Logical Reasoning,Data Sufficiency,Medium,"SSC,TCS NQT,General","['SSC', 'TCS NQT', 'General']",3
Q02893,Data Interpretation,Tables,Medium,"SSC,Placements,Banking","['SSC', 'Placements', 'Banking']",3
Q02894,Logical Reasoning,Seating Arrangement,Hard,Placements,['Placements'],1
Q02895,Verbal Ability,Cloze Test,Easy,"TCS NQT,CAT,General","['TCS NQT', 'CAT', 'General']",3
Q02896,Quantitative Aptitude,Progressions (AP/GP),Easy,"Placements,General,Banking","['Placements', 'General', 'Banking']",3
Q02897,Verbal Ability,Para Jumbles,Easy,TCS NQT,['TCS NQT'],1
Q02898,Logical Reasoning,Venn Diagrams,Easy,"General,Banking","['General', 'Banking']",2
Q02899,Data Interpretation,Tables,Medium,"General,Placements,CAT","['General', 'Placements', 'CAT']",3
Q02900,Logical Reasoning,Direction Sense,Medium,Banking,['Banking'],1
Q02901,Quantitative Aptitude,Probability,Easy,"SSC,TCS NQT,General","['SSC', 'TCS NQT', 'General']",3
Q02902,Logical Reasoning,Data Sufficiency,Hard,"General,CAT","['General', 'CAT']",2
Q02903,Verbal Ability,Para Summary,Easy,Banking,['Banking'],1
Q02904,Verbal Ability,Para Summary,Hard,"TCS NQT,CAT,Placements","['TCS NQT', 'CAT', 'Placements']",3
Q02905,Data Interpretation,Caselets,Hard,"Placements,SSC,CAT","['Placements', 'SSC', 'CAT']",3
Q02906,Logical Reasoning,Syllogisms,Medium,"Placements,Banking,TCS NQT","['Placements', 'Banking', 'TCS NQT']",3
Q02907,Data Interpretation,Venn-based DI,Easy,"CAT,Placements,Banking","['CAT', 'Placements', 'Banking']",3
Q02908,Quantitative Aptitude,Permutation & Combination,Easy,"TCS NQT,Banking","['TCS NQT', 'Banking']",2
Q02909,Verbal Ability,Para Summary,Hard,"SSC,Placements,TCS NQT","['SSC', 'Placements', 'TCS NQT']",3
Q02910,Quantitative Aptitude,Number System,Easy,TCS NQT,['TCS NQT'],1
Q02911,Quantitative Aptitude,"Time, Speed & Distance",Medium,"General,CAT,Banking","['General', 'CAT', 'Banking']",3
Q02912,Quantitative Aptitude,Permutation & Combination,Easy,"General,TCS NQT,SSC","['General', 'TCS NQT', 'SSC']",3
Q02913,Verbal Ability,Critical Reasoning,Medium,SSC,['SSC'],1
Q02914,Data Interpretation,Caselets,Easy,"CAT,Placements,TCS NQT","['CAT', 'Placements', 'TCS NQT']",3
Q02915,Logical Reasoning,Syllogisms,Medium,"Placements,SSC,CAT","['Placements', 'SSC', 'CAT']",3
Q02916,Logical Reasoning,Direction Sense,Medium,"Placements,SSC","['Placements', 'SSC']",2
Q02917,Quantitative Aptitude,Percentages,Medium,"Placements,General,CAT","['Placements', 'General', 'CAT']",3
Q02918,Logical Reasoning,Blood Relations,Medium,"SSC,TCS NQT,General","['SSC', 'TCS NQT', 'General']",3
Q02919,Quantitative Aptitude,Algebra,Medium,General,['General'],1
Q02920,Logical Reasoning,Statement & Conclusion,Medium,"Placements,Banking,SSC","['Placements', 'Banking', 'SSC']",3
Q02921,Logical Reasoning,Venn Diagrams,Medium,General,['General'],1
Q02922,Data Interpretation,Bar Graphs,Medium,"Placements,SSC","['Placements', 'SSC']",2
Q02923,Quantitative Aptitude,Time & Work,Medium,"CAT,TCS NQT","['CAT', 'TCS NQT']",2
Q02924,Logical Reasoning,Puzzles,Medium,"General,Banking,SSC","['General', 'Banking', 'SSC']",3
Q02925,Verbal Ability,Cloze Test,Medium,"TCS NQT,General,Placements","['TCS NQT', 'General', 'Placements']",3
Q02926,Quantitative Aptitude,Mensuration,Easy,SSC,['SSC'],1
Q02927,Quantitative Aptitude,Averages,Medium,TCS NQT,['TCS NQT'],1
Q02928,Quantitative Aptitude,Set Theory,Easy,"Placements,Banking","['Placements', 'Banking']",2
Q02929,Logical Reasoning,Statement & Assumption,Hard,"General,Banking,SSC","['General', 'Banking', 'SSC']",3
Q02930,Verbal Ability,Synonyms & Antonyms,Hard,"CAT,Banking","['CAT', 'Banking']",2
Q02931,Quantitative Aptitude,Time & Work,Medium,"Placements,General","['Placements', 'General']",2
Q02932,Verbal Ability,Sentence Correction,Easy,"Banking,Placements,SSC","['Banking', 'Placements', 'SSC']",3
Q02933,Verbal Ability,Reading Comprehension,Medium,"Placements,General","['Placements', 'General']",2
Q02934,Verbal Ability,Para Summary,Hard,"TCS NQT,Placements,CAT","['TCS NQT', 'Placements', 'CAT']",3
Q02935,Logical Reasoning,Direction Sense,Hard,Banking,['Banking'],1
Q02936,Quantitative Aptitude,Ratio & Proportion,Easy,"General,Banking","['General', 'Banking']",2
Q02937,Logical Reasoning,Puzzles,Easy,"TCS NQT,Placements,CAT","['TCS NQT', 'Placements', 'CAT']",3
Q02938,Quantitative Aptitude,Logarithms,Easy,Banking,['Banking'],1
Q02939,Quantitative Aptitude,Quadratic Equations,Medium,CAT,['CAT'],1
Q02940,Logical Reasoning,Blood Relations,Medium,"CAT,Placements,TCS NQT","['CAT', 'Placements', 'TCS NQT']",3
Q02941,Logical Reasoning,Seating Arrangement,Easy,"Placements,TCS NQT","['Placements', 'TCS NQT']",2
Q02942,Quantitative Aptitude,Number System,Medium,CAT,['CAT'],1
Q02943,Logical Reasoning,Venn Diagrams,Easy,"CAT,Placements,TCS NQT","['CAT', 'Placements', 'TCS NQT']",3
Q02944,Quantitative Aptitude,Trigonometry,Medium,"Banking,Placements,SSC","['Banking', 'Placements', 'SSC']",3
Q02945,Quantitative Aptitude,Algebra,Easy,"Placements,General","['Placements', 'General']",2
Q02946,Verbal Ability,Reading Comprehension,Medium,"General,SSC,CAT","['General', 'SSC', 'CAT']",3
Q02947,Quantitative Aptitude,Number System,Medium,CAT,['CAT'],1
Q02948,Data Interpretation,Venn-based DI,Easy,"CAT,TCS NQT","['CAT', 'TCS NQT']",2
Q02949,Data Interpretation,Data Sufficiency (DI),Hard,CAT,['CAT'],1
Q02950,Verbal Ability,Sentence Correction,Easy,Placements,['Placements'],1
Q02951,Logical Reasoning,Input-Output,Easy,"Placements,SSC","['Placements', 'SSC']",2
Q02952,Logical Reasoning,Clocks & Calendars,Easy,General,['General'],1
Q02953,Logical Reasoning,Ranking & Order,Hard,"General,CAT,Banking","['General', 'CAT', 'Banking']",3
Q02954,Quantitative Aptitude,Time & Work,Medium,Placements,['Placements'],1
Q02955,Quantitative Aptitude,Simple Interest,Medium,"SSC,CAT","['SSC', 'CAT']",2
Q02956,Data Interpretation,Mixed DI Sets,Easy,SSC,['SSC'],1
Q02957,Logical Reasoning,Seating Arrangement,Easy,TCS NQT,['TCS NQT'],1
Q02958,Quantitative Aptitude,Compound Interest,Easy,Banking,['Banking'],1
Q02959,Logical Reasoning,Venn Diagrams,Medium,"Placements,Banking,General","['Placements', 'Banking', 'General']",3
Q02960,Logical Reasoning,Clocks & Calendars,Easy,"SSC,General,CAT","['SSC', 'General', 'CAT']",3
Q02961,Quantitative Aptitude,Averages,Easy,"General,SSC","['General', 'SSC']",2
Q02962,Logical Reasoning,Statement & Conclusion,Medium,"CAT,General,Placements","['CAT', 'General', 'Placements']",3
Q02963,Data Interpretation,Line Graphs,Easy,"Placements,Banking","['Placements', 'Banking']",2
Q02964,Logical Reasoning,Cubes & Dice,Easy,"Banking,CAT,TCS NQT","['Banking', 'CAT', 'TCS NQT']",3
Q02965,Quantitative Aptitude,Progressions (AP/GP),Easy,"General,SSC","['General', 'SSC']",2
Q02966,Quantitative Aptitude,Compound Interest,Easy,SSC,['SSC'],1
Q02967,Verbal Ability,Synonyms & Antonyms,Medium,Banking,['Banking'],1
Q02968,Logical Reasoning,Data Sufficiency,Easy,"Banking,General","['Banking', 'General']",2
Q02969,Logical Reasoning,Analogy,Medium,"Banking,TCS NQT,SSC","['Banking', 'TCS NQT', 'SSC']",3
Q02970,Logical Reasoning,Direction Sense,Easy,"Placements,Banking,TCS NQT","['Placements', 'Banking', 'TCS NQT']",3
Q02971,Quantitative Aptitude,Probability,Hard,"TCS NQT,General","['TCS NQT', 'General']",2
Q02972,Quantitative Aptitude,Trigonometry,Easy,"TCS NQT,Placements,Banking","['TCS NQT', 'Placements', 'Banking']",3
Q02973,Logical Reasoning,Seating Arrangement,Hard,"General,Banking,Placements","['General', 'Banking', 'Placements']",3
Q02974,Logical Reasoning,Seating Arrangement,Hard,SSC,['SSC'],1
Q02975,Logical Reasoning,Blood Relations,Medium,CAT,['CAT'],1
Q02976,Logical Reasoning,Data Sufficiency,Hard,"Banking,Placements,CAT","['Banking', 'Placements', 'CAT']",3
Q02977,Verbal Ability,Reading Comprehension,Easy,"SSC,Placements","['SSC', 'Placements']",2
Q02978,Quantitative Aptitude,Mixtures & Alligations,Easy,"Placements,TCS NQT","['Placements', 'TCS NQT']",2
Q02979,Quantitative Aptitude,Geometry,Medium,Placements,['Placements'],1
Q02980,Quantitative Aptitude,Ratio & Proportion,Hard,General,['General'],1
Q02981,Quantitative Aptitude,Compound Interest,Easy,General,['General'],1
Q02982,Quantitative Aptitude,Partnership,Easy,Banking,['Banking'],1
Q02983,Quantitative Aptitude,Pipes & Cisterns,Medium,General,['General'],1
Q02984,Verbal Ability,Para Summary,Medium,"CAT,General","['CAT', 'General']",2
Q02985,Quantitative Aptitude,Surds & Indices,Hard,"CAT,Banking,Placements","['CAT', 'Banking', 'Placements']",3
Q02986,Quantitative Aptitude,Number System,Easy,SSC,['SSC'],1
Q02987,Quantitative Aptitude,Compound Interest,Medium,Placements,['Placements'],1
Q02988,Verbal Ability,Para Jumbles,Medium,TCS NQT,['TCS NQT'],1
Q02989,Verbal Ability,Para Summary,Easy,Placements,['Placements'],1
Q02990,Quantitative Aptitude,Trigonometry,Easy,"Placements,TCS NQT,SSC","['Placements', 'TCS NQT', 'SSC']",3
Q02991,Data Interpretation,Radar/Spider Charts,Medium,"General,SSC","['General', 'SSC']",2
Q02992,Verbal Ability,Odd One Out,Easy,"General,CAT,SSC","['General', 'CAT', 'SSC']",3
Q02993,Quantitative Aptitude,Simple Interest,Hard,CAT,['CAT'],1
Q02994,Logical Reasoning,Syllogisms,Medium,"Placements,TCS NQT,General","['Placements', 'TCS NQT', 'General']",3
Q02995,Quantitative Aptitude,Number System,Easy,"Banking,General","['Banking', 'General']",2
Q02996,Data Interpretation,Venn-based DI,Easy,"SSC,TCS NQT,General","['SSC', 'TCS NQT', 'General']",3
Q02997,Data Interpretation,Tables,Hard,"Placements,SSC","['Placements', 'SSC']",2
Q02998,Verbal Ability,Para Jumbles,Medium,"Banking,Placements,TCS NQT","['Banking', 'Placements', 'TCS NQT']",3
Q02999,Data Interpretation,Data Sufficiency (DI),Easy,"CAT,Placements,Banking","['CAT', 'Placements', 'Banking']",3
Q03000,Quantitative Aptitude,Time & Work,Medium,"TCS NQT,General,CAT","['TCS NQT', 'General', 'CAT']",3
Q03001,Verbal Ability,Error Spotting,Medium,"Banking,SSC","['Banking', 'SSC']",2
Q03002,Logical Reasoning,Ranking & Order,Medium,"Placements,CAT","['Placements', 'CAT']",2
Q03003,Logical Reasoning,Data Sufficiency,Medium,"Banking,Placements,SSC","['Banking', 'Placements', 'SSC']",3
Q03004,Logical Reasoning,Puzzles,Medium,CAT,['CAT'],1
Q03005,Quantitative Aptitude,Linear Equations,Easy,"SSC,CAT,Placements","['SSC', 'CAT', 'Placements']",3
Q03006,Quantitative Aptitude,Mixtures & Alligations,Medium,TCS NQT,['TCS NQT'],1
